HTS Number,Country,District,Year,Month,calculated_duties,charges_ins_freight,customs_value,landed_duty_paid,qty_first_kilograms,qty_first_number,qty_second_kilograms,kg_total,date,usd_per_kg_landed,baseline,price_ratio,price_outlier
730630,Canada,"Great Falls, MT",2022,March,0,12793,1197082,1209875,767406.0,0.0,0.0,767406.0,2022-03-01,1.5765774570435989,2.0692205567140682,0.7619185165776678,False
730630,Canada,"Great Falls, MT",2022,April,0,15063,1592052,1607115,1005239.0,0.0,0.0,1005239.0,2022-04-01,1.5987392053034155,2.0692205567140682,0.7726287080011522,False
730630,Canada,"Great Falls, MT",2022,May,0,7520,774134,781654,429365.0,0.0,0.0,429365.0,2022-05-01,1.8204883956540472,2.0928572278430826,0.8698579011671326,False
730630,Canada,"Great Falls, MT",2022,June,0,17680,1177259,1194939,865834.0,0.0,0.0,865834.0,2022-06-01,1.38010172850685,2.0928572278430826,0.6594342462286332,False
730630,Canada,"Great Falls, MT",2022,July,0,20297,1240605,1260902,826211.0,0.0,0.0,826211.0,2022-07-01,1.5261258927804155,2.0300605599442627,0.7517637270990166,False
730630,Canada,"Great Falls, MT",2022,August,0,21921,1938447,1960368,1467789.0,0.0,0.0,1467789.0,2022-08-01,1.3355925136378595,1.9509885027218397,0.6845722113557121,False
730630,Canada,"Great Falls, MT",2022,September,0,11512,1145908,1157420,766841.0,0.0,0.0,766841.0,2022-09-01,1.5093350512035741,1.840679964824712,0.81998776541652,False
730630,Canada,"Great Falls, MT",2022,October,0,19417,1258871,1278288,881242.0,0.0,0.0,881242.0,2022-10-01,1.4505527426064577,1.7480083269912785,0.8298317120166071,False
730630,Canada,"Great Falls, MT",2022,November,0,2015,483359,485374,268558.0,0.0,0.0,268558.0,2022-11-01,1.8073339837204627,1.631324163115417,1.1078938353177528,False
730630,Canada,"Great Falls, MT",2022,December,0,6599,409394,415993,323636.0,0.0,0.0,323636.0,2022-12-01,1.2853730734528914,1.5386750139023118,0.8353765816947866,False
730630,Canada,"Great Falls, MT",2023,January,0,4806,984694,989500,600459.0,0.0,0.0,600459.0,2023-01-01,1.6479060185624663,1.5386750139023118,1.0709903024831269,False
730630,Canada,"Great Falls, MT",2023,February,0,2753,489572,492325,378682.0,0.0,0.0,378682.0,2023-02-01,1.3001014043445425,1.5326885713780833,0.8482489062834108,False
730630,Canada,"Great Falls, MT",2023,March,0,6705,733517,740222,586787.0,0.0,0.0,586787.0,2023-03-01,1.261483298028075,1.5546945678485165,0.8114026536889458,False
730630,Canada,"Great Falls, MT",2023,April,0,4252,650975,655227,512449.0,0.0,0.0,512449.0,2023-04-01,1.2786189454950638,1.6046845912621401,0.7968039030582238,False
730630,Canada,"Great Falls, MT",2023,May,0,7303,617218,624521,403982.0,0.0,0.0,403982.0,2023-05-01,1.5459129367150022,1.6487233522184714,0.9376424095861015,False
730630,Canada,"Great Falls, MT",2023,June,0,3800,327299,331099,263209.0,0.0,0.0,263209.0,2023-06-01,1.2579319096231512,1.7004764608050442,0.7397526155861149,False
730630,Canada,"Great Falls, MT",2023,July,0,2435,315363,317798,248464.0,0.0,0.0,248464.0,2023-07-01,1.2790504861871337,1.7004764608050442,0.7521718269370233,False
730630,Canada,"Great Falls, MT",2023,August,0,2054,441342,443396,325606.0,0.0,0.0,325606.0,2023-08-01,1.3617562329932495,1.6446037058432355,0.8280148148486861,False
730630,Canada,"Great Falls, MT",2023,September,0,6445,549304,555749,391319.0,0.0,0.0,391319.0,2023-09-01,1.4201942660591487,1.614727384221876,0.879525720524972,False
730630,Canada,"Great Falls, MT",2023,October,0,2230,310655,312885,284149.0,0.0,0.0,284149.0,2023-10-01,1.1011300409292308,1.4549868243401942,0.7567972592662962,False
730630,Canada,"Great Falls, MT",2023,November,0,4914,413700,418614,327546.0,0.0,0.0,327546.0,2023-11-01,1.2780311773002877,1.4549868243401942,0.8783798972749103,False
730630,Canada,"Great Falls, MT",2023,December,0,1922,321815,323737,259304.0,0.0,0.0,259304.0,2023-12-01,1.2484844044056398,1.5103135525536862,0.8266392116356651,False
730630,Canada,"Great Falls, MT",2024,January,0,2755,244037,246792,165627.0,0.0,0.0,165627.0,2024-01-01,1.490046912641055,1.57223457636945,0.9477255716394559,False
730630,Canada,"Great Falls, MT",2024,February,0,2725,326743,329468,250647.0,0.0,0.0,250647.0,2024-02-01,1.3144701512485688,1.57223457636945,0.8360521839456667,False
730630,Canada,"Great Falls, MT",2024,March,0,3757,537780,541537,526367.0,0.0,0.0,526367.0,2024-03-01,1.0288201957949492,1.5464711716865769,0.6652695599058086,False
730630,Canada,"Great Falls, MT",2024,April,0,3128,439711,442839,460928.0,0.0,0.0,460928.0,2024-04-01,0.9607552589558456,1.5464711716865769,0.6212564944925865,False
730630,Canada,"Great Falls, MT",2024,May,0,3157,554582,557739,446407.0,0.0,0.0,446407.0,2024-05-01,1.2493957308017123,1.5173227007809191,0.8234212340978534,False
730630,Canada,"Great Falls, MT",2024,June,0,3428,349612,353040,271838.0,0.0,0.0,271838.0,2024-06-01,1.2987146756524106,1.493084399640079,0.8698200021147344,False
730630,Canada,"Great Falls, MT",2024,July,0,3250,242150,245400,205984.0,0.0,0.0,205984.0,2024-07-01,1.1913546683237533,1.4045828490236958,0.8481910975574319,False
730630,Canada,"Great Falls, MT",2024,August,0,4188,484438,488626,363697.0,0.0,0.0,363697.0,2024-08-01,1.343497471796578,1.3605216947473917,0.9874869889862545,False
730630,Canada,"Great Falls, MT",2024,September,0,3138,484969,488107,390628.0,0.0,0.0,390628.0,2024-09-01,1.2495443234995955,1.3481841272320496,0.9268350652258672,False
730630,Canada,"Great Falls, MT",2024,October,0,11456,828628,840084,655139.0,0.0,0.0,655139.0,2024-10-01,1.2822988709266279,1.3120069572435742,0.9773567615987642,False
730630,Canada,"Great Falls, MT",2024,November,0,3540,510167,513707,419856.0,0.0,0.0,419856.0,2024-11-01,1.2235314012423306,1.2716897533661937,0.9621304237166441,False
730630,Canada,"Great Falls, MT",2024,December,0,4597,566564,571161,433827.0,0.0,0.0,433827.0,2024-12-01,1.3165639759627685,1.2716897533661937,1.0352870835656194,False
730630,Canada,"Great Falls, MT",2025,January,0,13317,1066347,1079664,1024077.0,0.0,0.0,1024077.0,2025-01-01,1.0542800980785625,1.262463785063216,0.8350972998609785,False
730630,Canada,"Great Falls, MT",2025,February,0,16493,798877,815370,714727.0,0.0,0.0,714727.0,2025-02-01,1.1408132056015794,1.255985073353246,0.908301563294714,False
730630,Canada,"Great Falls, MT",2025,March,0,3885,229077,232962,230358.0,0.0,0.0,230358.0,2025-03-01,1.0113041439845805,1.255985073353246,0.8051880276607005,False
730630,Canada,"Great Falls, MT",2025,April,22867,401,91471,114739,66255.0,0.0,0.0,66255.0,2025-04-01,1.7317787336804769,1.6308011492550385,1.0619190049452476,False
730630,Canada,"Great Falls, MT",2025,May,49216,1344,205516,256076,140854.0,0.0,0.0,140854.0,2025-05-01,1.818024337257018,1.7457582398720637,1.0413952492014302,False
730630,Canada,"Great Falls, MT",2025,June,16178,201,39927,56306,23916.0,0.0,0.0,23916.0,2025-06-01,2.354323465462452,1.7911549949884793,1.3144163805196518,False
730630,Canada,"Great Falls, MT",2025,July,37402,13,74803,112218,41524.0,0.0,0.0,41524.0,2025-07-01,2.702485309700414,1.7911549949884793,1.5087947817256298,False
730630,Canada,"Great Falls, MT",2025,August,274520,5642,554996,835158,499163.0,0.0,0.0,499163.0,2025-08-01,1.6731167975190468,1.7627809468462792,0.9491348318192077,False
730630,Canada,"Great Falls, MT",2025,September,79827,1114,159650,240591,179895.0,0.0,0.0,179895.0,2025-09-01,1.3373968148086384,1.6989698835963534,0.7871810016888924,False
730630,Canada,"Great Falls, MT",2025,October,95434,3114,190860,289408,205949.0,0.0,0.0,205949.0,2025-10-01,1.405241103379963,1.6805848090862066,0.8361619692040667,False
730630,Canada,"Great Falls, MT",2025,November,73026,812,146048,219886,154791.0,0.0,0.0,154791.0,2025-11-01,1.4205347856141506,1.6652767222315439,0.8530322718440282,False
730630,Canada,"Great Falls, MT",2025,December,161613,1968,346647,510228,315412.0,0.0,0.0,315412.0,2025-12-01,1.6176556377056042,1.6488830120240787,0.9810614979408748,False
730630,Canada,"Great Falls, MT",2026,January,101909,1141,203812,306862,192049.0,0.0,0.0,192049.0,2026-01-01,1.5978318033418555,1.6652767222315439,0.9594992724096274,False
730630,Canada,"Great Falls, MT",2026,February,25607,206,51213,77026,60228.0,0.0,0.0,60228.0,2026-02-01,1.278906820747825,1.6636533784535024,0.7687339426056827,False
730630,Canada,"Great Falls, MT",2026,March,94748,1206,189491,285445,191067.0,0.0,0.0,191067.0,2026-03-01,1.4939523831954236,1.7099645860909878,0.8736744581422167,False
730630,Canada,"Great Falls, MT",2026,April,81372,1905,162741,246018,186245.0,0.0,0.0,186245.0,2026-04-01,1.320937474831539,1.7924561983302096,0.7369426801402895,False
730630,Canada,"Great Falls, MT",2026,May,119266,2051,238521,359838,244717.0,0.0,0.0,244717.0,2026-05-01,1.470425021555511,1.7991213145968543,0.817301762602375,False
730630,Canada,"Great Falls, MT",2026,June,61870,806,123737,186413,125446.0,0.0,0.0,125446.0,2026-06-01,1.486001945060026,1.8327017868120594,0.8108258287044563,False
730630,Canada,"Laredo, TX",2022,May,0,1,2663,2664,1775.0,0.0,0.0,1775.0,2022-05-01,1.5008450704225351,2.0928572278430826,0.7171273082824285,False
730630,Canada,"Laredo, TX",2022,October,0,8762,75028,83790,32651.0,0.0,0.0,32651.0,2022-10-01,2.5662307433156717,1.7480083269912785,1.468088397343473,False
730630,Canada,"Laredo, TX",2022,December,0,130,32457,32587,15588.0,0.0,0.0,15588.0,2022-12-01,2.090518347446754,1.5386750139023118,1.358648401097308,False
730630,Canada,"Laredo, TX",2023,August,0,200,34273,34473,19680.0,0.0,0.0,19680.0,2023-08-01,1.7516768292682927,1.6446037058432355,1.0651057291459511,False
730630,Canada,"Laredo, TX",2023,October,0,1,3056,3057,2996.0,0.0,0.0,2996.0,2023-10-01,1.0203604806408544,1.4549868243401942,0.7012850312947447,False
730630,Canada,"Laredo, TX",2023,December,0,869,26295,27164,5842.0,0.0,0.0,5842.0,2023-12-01,4.64977747346799,1.5103135525536862,3.078683539325989,True
730630,Canada,"Laredo, TX",2024,November,0,258,25485,25743,19429.0,0.0,0.0,19429.0,2024-11-01,1.3249781254825261,1.2716897533661937,1.041903594784244,False
730630,Canada,"Laredo, TX",2025,May,587,107,2349,3043,1042.0,0.0,0.0,1042.0,2025-05-01,2.920345489443378,1.7457582398720637,1.672823546092724,False
730630,Canada,"Laredo, TX",2025,November,27471,275,54940,82686,18815.0,0.0,0.0,18815.0,2025-11-01,4.3946850916821685,1.6652767222315439,2.639011902954542,False
730630,Canada,"Laredo, TX",2025,December,181711,1310,363406,546427,127282.0,0.0,0.0,127282.0,2025-12-01,4.293042221209598,1.6488830120240787,2.603606314034186,False
730630,Canada,"Laredo, TX",2026,January,212631,1609,425246,639486,135802.0,0.0,0.0,135802.0,2026-01-01,4.708958630947998,1.6652767222315439,2.8277334139624473,False
730630,Canada,"Laredo, TX",2026,February,452536,3287,905040,1360863,289651.0,0.0,0.0,289651.0,2026-02-01,4.698285177679345,1.6636533784535024,2.8240769612999395,False
730630,Canada,"Laredo, TX",2026,March,131743,756,263477,395976,85827.0,0.0,0.0,85827.0,2026-03-01,4.613653046244189,1.7099645860909878,2.698098594422408,False
730630,Canada,"Laredo, TX",2026,April,89801,489,179596,269886,91611.0,0.0,0.0,91611.0,2026-04-01,2.9459999345056818,1.7924561983302096,1.6435547698460211,False
730630,Canada,"Mobile, AL",2025,September,0,196,9875,10071,1039.0,0.0,0.0,1039.0,2025-09-01,9.692974013474494,1.6989698835963534,5.705206494276729,True
730630,Canada,"Ogdensburg, NY",2022,January,0,7204,2036484,2043688,814773.0,0.0,0.0,814773.0,2022-01-01,2.5082912664018076,2.3092215853094737,1.0862064006151473,False
730630,Canada,"Ogdensburg, NY",2022,February,0,6840,1722990,1729830,705504.0,0.0,0.0,705504.0,2022-02-01,2.4519067220029935,2.2554884047270067,1.087084605207607,False
730630,Canada,"Ogdensburg, NY",2022,March,0,14333,3405982,3420315,1534327.0,0.0,0.0,1534327.0,2022-03-01,2.2291956017198418,2.0692205567140682,1.0773117416056481,False
730630,Canada,"Ogdensburg, NY",2022,April,0,12137,2760828,2772965,1171173.0,0.0,0.0,1171173.0,2022-04-01,2.3676818027738005,2.0692205567140682,1.1442384887832788,False
730630,Canada,"Ogdensburg, NY",2022,May,0,22982,2670692,2693674,1278329.0,0.0,0.0,1278329.0,2022-05-01,2.107183674938142,2.0928572278430826,1.0068454010643737,False
730630,Canada,"Ogdensburg, NY",2022,June,0,4959,999927,1004886,402229.0,0.0,0.0,402229.0,2022-06-01,2.498293260804169,2.0928572278430826,1.193723693889493,False
730630,Canada,"Ogdensburg, NY",2022,July,0,10721,3136063,3146784,1330125.0,0.0,0.0,1330125.0,2022-07-01,2.365780659712433,2.0300605599442627,1.165374425961651,False
730630,Canada,"Ogdensburg, NY",2022,August,0,9068,2275038,2284106,1048396.0,0.0,0.0,1048396.0,2022-08-01,2.1786672211645217,1.9509885027218397,1.1166991594901998,False
730630,Canada,"Ogdensburg, NY",2022,September,0,5408,1105841,1111249,530365.0,0.0,0.0,530365.0,2022-09-01,2.09525326897514,1.840679964824712,1.1383039469192413,False
730630,Canada,"Ogdensburg, NY",2022,October,0,11201,2515747,2526948,1239755.0,0.0,0.0,1239755.0,2022-10-01,2.0382640118410493,1.7480083269912785,1.1660493719439924,False
730630,Canada,"Ogdensburg, NY",2022,November,0,13553,2648004,2661557,1400656.0,0.0,0.0,1400656.0,2022-11-01,1.9002217532356267,1.631324163115417,1.1648339405496717,False
730630,Canada,"Ogdensburg, NY",2022,December,0,5570,996343,1001913,664323.0,0.0,0.0,664323.0,2022-12-01,1.5081714768267847,1.5386750139023118,0.9801754517361235,False
730630,Canada,"Ogdensburg, NY",2023,January,0,6775,1305766,1312541,818768.0,0.0,0.0,818768.0,2023-01-01,1.603068268422801,1.5386750139023118,1.0418498083992267,False
730630,Canada,"Ogdensburg, NY",2023,February,0,8947,1776779,1785726,1071879.0,0.0,0.0,1071879.0,2023-02-01,1.665977223175377,1.5326885713780833,1.0869639496805605,False
730630,Canada,"Ogdensburg, NY",2023,March,0,11041,2382929,2393970,1320646.0,0.0,0.0,1320646.0,2023-03-01,1.8127264990012464,1.5546945678485165,1.1659695328515944,False
730630,Canada,"Ogdensburg, NY",2023,April,0,9421,2007058,2016479,1107024.0,0.0,0.0,1107024.0,2023-04-01,1.8215314211796674,1.6046845912621401,1.135133615103121,False
730630,Canada,"Ogdensburg, NY",2023,May,0,8750,2049317,2058067,1175584.0,0.0,0.0,1175584.0,2023-05-01,1.7506762596292567,1.6487233522184714,1.0618374861213682,False
730630,Canada,"Ogdensburg, NY",2023,June,0,15474,3813872,3829346,2054787.0,0.0,0.0,2054787.0,2023-06-01,1.8636218741893928,1.7004764608050442,1.0959410007399408,False
730630,Canada,"Ogdensburg, NY",2023,July,0,5683,1352235,1357918,758354.0,0.0,0.0,758354.0,2023-07-01,1.790612299796665,1.7004764608050442,1.0530062256486328,False
730630,Canada,"Ogdensburg, NY",2023,August,0,5501,831095,836596,633436.0,0.0,0.0,633436.0,2023-08-01,1.3207269558408425,1.6446037058432355,0.8030669948926499,False
730630,Canada,"Ogdensburg, NY",2023,September,0,9337,2089342,2098679,1310868.0,0.0,0.0,1310868.0,2023-09-01,1.600984233347675,1.614727384221876,0.9914888723579655,False
730630,Canada,"Ogdensburg, NY",2023,October,0,8021,1408313,1416334,972946.0,0.0,0.0,972946.0,2023-10-01,1.455716966820358,1.4549868243401942,1.0005018206817748,False
730630,Canada,"Ogdensburg, NY",2023,November,0,6038,1152335,1158373,765968.0,0.0,0.0,765968.0,2023-11-01,1.5122994694295322,1.4549868243401942,1.039390490780099,False
730630,Canada,"Ogdensburg, NY",2023,December,0,11356,2356742,2368098,1540641.0,0.0,0.0,1540641.0,2023-12-01,1.537086186853394,1.5103135525536862,1.0177265404620384,False
730630,Canada,"Ogdensburg, NY",2024,January,0,7751,1637378,1645129,970898.0,0.0,0.0,970898.0,2024-01-01,1.6944406106511705,1.57223457636945,1.0777276089194745,False
730630,Canada,"Ogdensburg, NY",2024,February,0,7039,1575559,1582598,967597.0,0.0,0.0,967597.0,2024-02-01,1.6355962244612168,1.57223457636945,1.040300378228597,False
730630,Canada,"Ogdensburg, NY",2024,March,0,10755,2067973,2078728,1418426.0,0.0,0.0,1418426.0,2024-03-01,1.4655174115533698,1.5464711716865769,0.947652590222604,False
730630,Canada,"Ogdensburg, NY",2024,April,0,10813,2138619,2149432,1439514.0,0.0,0.0,1439514.0,2024-04-01,1.493165054316943,1.5464711716865769,0.9655304810425284,False
730630,Canada,"Ogdensburg, NY",2024,May,0,4336,776351,780687,563963.0,0.0,0.0,563963.0,2024-05-01,1.3842876217056792,1.5173227007809191,0.9123224881518145,False
730630,Canada,"Ogdensburg, NY",2024,June,0,3960,723185,727145,532054.0,0.0,0.0,532054.0,2024-06-01,1.3666751871050682,1.493084399640079,0.9153368606855159,False
730630,Canada,"Ogdensburg, NY",2024,July,0,4001,703327,707328,593420.0,0.0,0.0,593420.0,2024-07-01,1.191951737386674,1.4045828490236958,0.8486161839546749,False
730630,Canada,"Ogdensburg, NY",2024,August,0,4550,704528,709078,536042.0,0.0,0.0,536042.0,2024-08-01,1.3228030639390198,1.3605216947473917,0.9722763474085027,False
730630,Canada,"Ogdensburg, NY",2024,September,0,9836,1523523,1533359,1225999.0,0.0,0.0,1225999.0,2024-09-01,1.2507016726767315,1.3481841272320496,0.9276935156064633,False
730630,Canada,"Ogdensburg, NY",2024,October,0,8322,1305292,1313614,1064736.0,0.0,0.0,1064736.0,2024-10-01,1.2337462056321942,1.3120069572435742,0.9403503531903521,False
730630,Canada,"Ogdensburg, NY",2024,November,0,11568,1860360,1871928,1611778.0,0.0,0.0,1611778.0,2024-11-01,1.1614056030048803,1.2716897533661937,0.9132774719074455,False
730630,Canada,"Ogdensburg, NY",2024,December,0,7255,1075381,1082636,957800.0,0.0,0.0,957800.0,2024-12-01,1.130336187095427,1.2716897533661937,0.8888458714898029,False
730630,Canada,"Ogdensburg, NY",2025,January,0,16145,2609605,2625750,2241702.0,0.0,0.0,2241702.0,2025-01-01,1.171319827523908,1.262463785063216,0.9278046953760783,False
730630,Canada,"Ogdensburg, NY",2025,February,0,8090,1286673,1294763,1142680.0,0.0,0.0,1142680.0,2025-02-01,1.1330932544544405,1.255985073353246,0.9021550323279661,False
730630,Canada,"Ogdensburg, NY",2025,March,11578,8370,1535342,1555290,1207865.0,0.0,0.0,1207865.0,2025-03-01,1.2876356215305518,1.255985073353246,1.0251997805139552,False
730630,Canada,"Ogdensburg, NY",2025,April,115798,3872,621399,741069,450644.0,0.0,0.0,450644.0,2025-04-01,1.6444665855975005,1.6308011492550385,1.0083795846898345,False
730630,Canada,"Ogdensburg, NY",2025,May,129602,2745,573548,705895,402094.0,0.0,0.0,402094.0,2025-05-01,1.755547210353798,1.7457582398720637,1.0056072887173952,False
730630,Canada,"Ogdensburg, NY",2025,June,211462,5476,748888,965826,693942.0,0.0,0.0,693942.0,2025-06-01,1.3917964325548822,1.7911549949884793,0.7770385234382434,False
730630,Canada,"Ogdensburg, NY",2025,July,49902,8872,240633,299407,261444.0,0.0,0.0,261444.0,2025-07-01,1.145205091721363,1.7911549949884793,0.639366830299758,False
730630,Canada,"Ogdensburg, NY",2025,August,63986,6118,146586,216690,167666.0,0.0,0.0,167666.0,2025-08-01,1.2923908246156048,1.7627809468462792,0.7331545232138852,False
730630,Canada,"Ogdensburg, NY",2025,September,100905,1794,230972,333671,393133.0,0.0,0.0,393133.0,2025-09-01,0.848748387950134,1.6989698835963534,0.49956647033290336,False
730630,Canada,"Ogdensburg, NY",2025,October,39134,612,78263,118009,122688.0,0.0,0.0,122688.0,2025-10-01,0.9618626108502869,1.6805848090862066,0.5723380371224976,False
730630,Canada,"Ogdensburg, NY",2025,November,31526,566,121317,153409,115684.0,0.0,0.0,115684.0,2025-11-01,1.3261038691608174,1.6652767222315439,0.7963264311914359,False
730630,Canada,"Ogdensburg, NY",2025,December,33728,824,95672,130224,176422.0,0.0,0.0,176422.0,2025-12-01,0.7381392343358538,1.6488830120240787,0.44766016081987187,False
730630,Canada,"Ogdensburg, NY",2026,January,42509,839,91682,135030,100928.0,0.0,0.0,100928.0,2026-01-01,1.337884432466709,1.6652767222315439,0.8034006688533334,False
