HTS Number,Country,District,Year,Month,calculated_duties,charges_ins_freight,customs_value,landed_duty_paid,qty_first_kilograms,qty_first_number,qty_second_kilograms,kg_total,date
848210,India,"Detroit, MI",2025,May,12925,508,69831,83264,0.0,40752.0,5482.0,5482.0,2025-05-01
848210,India,"Houston-Galveston, TX",2025,May,284,117,3150,3551,0.0,116.0,196.0,196.0,2025-05-01
848210,India,"Miami, FL",2025,May,925,49,4869,5843,0.0,170.0,144.0,144.0,2025-05-01
848210,India,"New Orleans, LA",2025,May,32397,3144,319355,354896,0.0,27252.0,30070.0,30070.0,2025-05-01
848210,India,"New York, NY",2025,May,17676,1113,130651,149440,0.0,13541.0,4684.0,4684.0,2025-05-01
848210,India,"Ogdensburg, NY",2025,May,119,65,4944,5128,0.0,4.0,1.0,1.0,2025-05-01
848210,India,"Pembina, ND",2025,May,422,500,2221,3143,0.0,1.0,40.0,40.0,2025-05-01
848210,India,"Savannah, GA",2025,May,1519,286,10008,11813,0.0,1358.0,267.0,267.0,2025-05-01
848210,India,"Wilmington, NC",2025,May,891,50,9897,10838,0.0,138.0,444.0,444.0,2025-05-01
848210,India,"Charleston, SC",2025,June,54430,3075,286864,344369,0.0,69042.0,12541.0,12541.0,2025-06-01
848210,India,"Chicago, IL",2025,June,19473,2181,102499,124153,0.0,2943.0,10369.0,10369.0,2025-06-01
848210,India,"Cleveland, OH",2025,June,6671,216,35107,41994,0.0,91.0,13.0,13.0,2025-06-01
848210,India,"Detroit, MI",2025,June,20665,10,60782,81457,0.0,38016.0,6953.0,6953.0,2025-06-01
848210,India,"Houston-Galveston, TX",2025,June,2882,118,15164,18164,0.0,535.0,1143.0,1143.0,2025-06-01
848210,India,"New Orleans, LA",2025,June,14258,2615,104964,121837,0.0,22075.0,8608.0,8608.0,2025-06-01
848210,India,"New York, NY",2025,June,2895,824,15234,18953,0.0,1119.0,489.0,489.0,2025-06-01
848210,India,"Nogales, AZ",2025,June,412,866,2166,3444,0.0,10.0,10.0,10.0,2025-06-01
848210,India,"Philadelphia, PA",2025,June,0,30,2393,2423,0.0,29.0,9.0,9.0,2025-06-01
848210,India,"Savannah, GA",2025,June,2739,698,17217,20654,0.0,397.0,1059.0,1059.0,2025-06-01
848210,India,"Wilmington, NC",2025,June,1558,575,8200,10333,0.0,2.0,2.0,2.0,2025-06-01
848210,India,"Charleston, SC",2025,July,38360,2215,201916,242491,0.0,27069.0,10028.0,10028.0,2025-07-01
848210,India,"Chicago, IL",2025,July,60705,11774,343099,415578,0.0,233520.0,26193.0,26193.0,2025-07-01
848210,India,"Detroit, MI",2025,July,15030,5,44206,59241,0.0,27648.0,3632.0,3632.0,2025-07-01
848210,India,"Houston-Galveston, TX",2025,July,6229,651,36696,43576,0.0,495.0,2105.0,2105.0,2025-07-01
848210,India,"Laredo, TX",2025,July,1412,421,7427,9260,0.0,1938.0,618.0,618.0,2025-07-01
848210,India,"Los Angeles, CA",2025,July,573,1025,3016,4614,0.0,1.0,1.0,1.0,2025-07-01
848210,India,"Miami, FL",2025,July,1108,43,5831,6982,0.0,1200.0,268.0,268.0,2025-07-01
848210,India,"New Orleans, LA",2025,July,5413,766,28483,34662,0.0,2302.0,1813.0,1813.0,2025-07-01
848210,India,"New York, NY",2025,July,9502,1724,50012,61238,0.0,2392.0,1982.0,1982.0,2025-07-01
848210,India,"Pembina, ND",2025,July,1081,13,5687,6781,0.0,208.0,82.0,82.0,2025-07-01
848210,India,"San Francisco, CA",2025,July,0,64,2901,2965,0.0,128.0,180.0,180.0,2025-07-01
848210,India,"Savannah, GA",2025,July,5643,373,34003,40019,0.0,4407.0,7708.0,7708.0,2025-07-01
848210,India,"St. Louis, MO",2025,July,891,53,4691,5635,0.0,406.0,1076.0,1076.0,2025-07-01
848210,India,"Tampa, FL",2025,July,1299,219,3822,5340,0.0,1970.0,183.0,183.0,2025-07-01
848210,India,"Washington, DC",2025,July,1329,85,3554,4968,0.0,119.0,29.0,29.0,2025-07-01
848210,India,"Wilmington, NC",2025,July,1417,88,7459,8964,0.0,766.0,134.0,134.0,2025-07-01
848210,India,"Charleston, SC",2025,August,72236,4412,305596,382244,0.0,71572.0,13141.0,13141.0,2025-08-01
848210,India,"Chicago, IL",2025,August,40211,20898,162880,223989,0.0,48478.0,16174.0,16174.0,2025-08-01
848210,India,"Cleveland, OH",2025,August,3497,1000,28200,32697,0.0,436.0,105.0,105.0,2025-08-01
848210,India,"Detroit, MI",2025,August,22545,7,66310,88862,0.0,41472.0,5416.0,5416.0,2025-08-01
848210,India,"Houston-Galveston, TX",2025,August,496,124,2609,3229,0.0,95.0,167.0,167.0,2025-08-01
848210,India,"Los Angeles, CA",2025,August,3933,1082,23685,28700,0.0,18039.0,2358.0,2358.0,2025-08-01
848210,India,"New Orleans, LA",2025,August,42074,2331,257306,301711,0.0,31527.0,14906.0,14906.0,2025-08-01
848210,India,"New York, NY",2025,August,20210,705,99157,120072,0.0,145984.0,5717.0,5717.0,2025-08-01
848210,India,"Philadelphia, PA",2025,August,1845,417,6682,8944,0.0,695.0,30.0,30.0,2025-08-01
848210,India,"Savannah, GA",2025,August,0,6,3173,3179,0.0,42.0,30.0,30.0,2025-08-01
848210,India,"St. Louis, MO",2025,August,367,326,2955,3648,0.0,105.0,105.0,105.0,2025-08-01
848210,India,"Wilmington, NC",2025,August,1925,975,7373,10273,0.0,5751.0,244.0,244.0,2025-08-01
848210,India,"Charleston, SC",2025,September,195642,7090,342117,544849,0.0,87016.0,16681.0,16681.0,2025-09-01
848210,India,"Chicago, IL",2025,September,176651,13362,313258,503271,0.0,55801.0,21930.0,21930.0,2025-09-01
848210,India,"Cleveland, OH",2025,September,62709,1673,107832,172214,0.0,1656.0,637.0,637.0,2025-09-01
848210,India,"Detroit, MI",2025,September,8454,2,24865,33321,0.0,15552.0,2359.0,2359.0,2025-09-01
848210,India,"Houston-Galveston, TX",2025,September,6636,240,12264,19140,0.0,294.0,439.0,439.0,2025-09-01
848210,India,"Los Angeles, CA",2025,September,4071,1000,6900,11971,0.0,6000.0,780.0,780.0,2025-09-01
848210,India,"New Orleans, LA",2025,September,82258,2109,201307,285674,0.0,82537.0,20199.0,20199.0,2025-09-01
848210,India,"New York, NY",2025,September,55749,568,94490,150807,0.0,145840.0,4957.0,4957.0,2025-09-01
848210,India,"Pembina, ND",2025,September,3363,131,5700,9194,0.0,1.0,40.0,40.0,2025-09-01
848210,India,"Savannah, GA",2025,September,0,44,7325,7369,0.0,97.0,33.0,33.0,2025-09-01
848210,India,"Wilmington, NC",2025,September,10461,419,15520,26400,0.0,4000.0,873.0,873.0,2025-09-01
848210,India,"Charleston, SC",2025,October,305883,7029,518437,831349,0.0,105389.0,22845.0,22845.0,2025-10-01
848210,India,"Chicago, IL",2025,October,103314,12394,161546,277254,0.0,13368.0,11898.0,11898.0,2025-10-01
848210,India,"Dallas-Fort Worth, TX",2025,October,2083,2,3531,5616,0.0,62.0,93.0,93.0,2025-10-01
848210,India,"Detroit, MI",2025,October,48599,6789,84712,140100,0.0,11373.0,4571.0,4571.0,2025-10-01
848210,India,"Houston-Galveston, TX",2025,October,12560,934,22027,35521,0.0,5050.0,525.0,525.0,2025-10-01
848210,India,"Los Angeles, CA",2025,October,11221,1500,21975,34696,0.0,10070.0,3869.0,3869.0,2025-10-01
848210,India,"Milwaukee, WI",2025,October,1284,46,2177,3507,0.0,45.0,16.0,16.0,2025-10-01
848210,India,"New Orleans, LA",2025,October,71889,1847,173346,247082,0.0,55761.0,24536.0,24536.0,2025-10-01
848210,India,"New York, NY",2025,October,4760,103,8069,12932,0.0,312.0,847.0,847.0,2025-10-01
848210,India,"Philadelphia, PA",2025,October,7559,1322,8012,16893,0.0,438.0,271.0,271.0,2025-10-01
848210,India,"Savannah, GA",2025,October,10799,208,18867,29874,0.0,455.0,31.0,31.0,2025-10-01
848210,India,"Tampa, FL",2025,October,6662,698,11291,18651,0.0,8904.0,250.0,250.0,2025-10-01
848210,India,"Wilmington, NC",2025,October,1593,101,2701,4395,0.0,504.0,473.0,473.0,2025-10-01
848210,India,"Charleston, SC",2025,November,116518,2098,199941,318557,0.0,35493.0,15041.0,15041.0,2025-11-01
848210,India,"Chicago, IL",2025,November,88572,5459,150123,244154,0.0,49157.0,19030.0,19030.0,2025-11-01
848210,India,"Cleveland, OH",2025,November,6850,532,11611,18993,0.0,252.0,53.0,53.0,2025-11-01
848210,India,"Dallas-Fort Worth, TX",2025,November,17434,1,29549,46984,0.0,480.0,1260.0,1260.0,2025-11-01
848210,India,"Detroit, MI",2025,November,17848,5,52493,70346,0.0,32832.0,4403.0,4403.0,2025-11-01
848210,India,"Houston-Galveston, TX",2025,November,10372,717,17580,28669,0.0,4140.0,954.0,954.0,2025-11-01
848210,India,"Laredo, TX",2025,November,2044,1,3465,5510,0.0,100.0,65.0,65.0,2025-11-01
848210,India,"Los Angeles, CA",2025,November,3365,500,5704,9569,0.0,110.0,282.0,282.0,2025-11-01
848210,India,"New Orleans, LA",2025,November,33484,1330,91572,126386,0.0,40297.0,10794.0,10794.0,2025-11-01
848210,India,"New York, NY",2025,November,27153,2638,46023,75814,0.0,2933.0,1987.0,1987.0,2025-11-01
848210,India,"Wilmington, NC",2025,November,5457,46,9250,14753,0.0,562.0,325.0,325.0,2025-11-01
848210,India,"Buffalo, NY",2025,December,2031,2,2418,4451,0.0,1.0,37.0,37.0,2025-12-01
848210,India,"Charleston, SC",2025,December,294685,3538,499473,797696,0.0,130581.0,31342.0,31342.0,2025-12-01
848210,India,"Chicago, IL",2025,December,196763,9313,319200,525276,0.0,44012.0,22602.0,22602.0,2025-12-01
848210,India,"Cleveland, OH",2025,December,41826,9827,70889,122542,0.0,7876.0,6553.0,6553.0,2025-12-01
848210,India,"Detroit, MI",2025,December,26302,10,77359,103671,0.0,45284.0,6822.0,6822.0,2025-12-01
848210,India,"Houston-Galveston, TX",2025,December,1876,553,3180,5609,0.0,1000.0,92.0,92.0,2025-12-01
848210,India,"Los Angeles, CA",2025,December,14896,2000,25248,42144,0.0,18101.0,2660.0,2660.0,2025-12-01
848210,India,"New Orleans, LA",2025,December,114279,15987,276769,407035,0.0,138776.0,35065.0,35065.0,2025-12-01
848210,India,"New York, NY",2025,December,13652,1592,23139,38383,0.0,659.0,2942.0,2942.0,2025-12-01
848210,India,"Savannah, GA",2025,December,38953,4498,70110,113561,0.0,8548.0,1234.0,1234.0,2025-12-01
848210,India,"Charleston, SC",2026,January,376955,679,638973,1016607,0.0,220667.0,50129.0,50129.0,2026-01-01
848210,India,"Chicago, IL",2026,January,170511,9331,262459,442301,0.0,68796.0,22050.0,22050.0,2026-01-01
848210,India,"Cleveland, OH",2026,January,129878,8320,222480,360678,0.0,284165.0,11070.0,11070.0,2026-01-01
848210,India,"Detroit, MI",2026,January,24228,57,69162,93447,0.0,41661.0,5610.0,5610.0,2026-01-01
848210,India,"Houston-Galveston, TX",2026,January,2653,5,4499,7157,0.0,104.0,162.0,162.0,2026-01-01
848210,India,"New Orleans, LA",2026,January,95626,9902,187305,292833,0.0,17388.0,18764.0,18764.0,2026-01-01
848210,India,"New York, NY",2026,January,25210,1296,33115,59621,0.0,4334.0,1733.0,1733.0,2026-01-01
848210,India,"Pembina, ND",2026,January,2695,154,4568,7417,0.0,77.0,142.0,142.0,2026-01-01
848210,India,"Savannah, GA",2026,January,53934,3553,91412,148899,0.0,13706.0,2343.0,2343.0,2026-01-01
848210,India,"St. Louis, MO",2026,January,2217,263,3757,6237,0.0,38.0,3.0,3.0,2026-01-01
848210,India,"Wilmington, NC",2026,January,9085,85,15274,24444,0.0,836.0,705.0,705.0,2026-01-01
848210,India,"Charleston, SC",2026,February,167854,177,297667,465698,0.0,47643.0,22470.0,22470.0,2026-02-01
848210,India,"Chicago, IL",2026,February,39878,1197,65420,106495,0.0,17343.0,4496.0,4496.0,2026-02-01
848210,India,"Cleveland, OH",2026,February,113314,7812,163352,284478,0.0,258998.0,8937.0,8937.0,2026-02-01
848210,India,"Detroit, MI",2026,February,20665,9,60783,81457,0.0,38016.0,5228.0,5228.0,2026-02-01
848210,India,"Houston-Galveston, TX",2026,February,18195,1545,45414,65154,0.0,22314.0,6539.0,6539.0,2026-02-01
848210,India,"Los Angeles, CA",2026,February,15325,4000,42900,62225,0.0,33027.0,4978.0,4978.0,2026-02-01
848210,India,"Miami, FL",2026,February,1469,1,2160,3630,0.0,16.0,298.0,298.0,2026-02-01
848210,India,"New Orleans, LA",2026,February,122639,11869,258007,392515,0.0,117629.0,34200.0,34200.0,2026-02-01
848210,India,"New York, NY",2026,February,5125,261,13859,19245,0.0,1412.0,1305.0,1305.0,2026-02-01
848210,India,"San Francisco, CA",2026,February,8623,11,14615,23249,0.0,1157.0,229.0,229.0,2026-02-01
848210,India,"Savannah, GA",2026,February,56567,63,96865,153495,0.0,14758.0,1365.0,1365.0,2026-02-01
848210,India,"Charleston, SC",2026,March,274675,428,626643,901746,0.0,251039.0,42390.0,42390.0,2026-03-01
848210,India,"Chicago, IL",2026,March,88650,11841,263694,364185,0.0,59613.0,19534.0,19534.0,2026-03-01
848210,India,"Cleveland, OH",2026,March,36507,3197,86925,126629,0.0,61910.0,3318.0,3318.0,2026-03-01
848210,India,"Detroit, MI",2026,March,10333,4,30391,40728,0.0,19008.0,2870.0,2870.0,2026-03-01
848210,India,"Houston-Galveston, TX",2026,March,4052,1288,7217,12557,0.0,563.0,254.0,254.0,2026-03-01
848210,India,"Los Angeles, CA",2026,March,3081,1536,10868,15485,0.0,307.0,387.0,387.0,2026-03-01
848210,India,"Miami, FL",2026,March,849,1,4466,5316,0.0,1482.0,842.0,842.0,2026-03-01
848210,India,"New Orleans, LA",2026,March,74347,6137,157847,238331,0.0,75824.0,26998.0,26998.0,2026-03-01
848210,India,"New York, NY",2026,March,5909,1128,14390,21427,0.0,18730.0,1602.0,1602.0,2026-03-01
848210,India,"Philadelphia, PA",2026,March,1671,318,2833,4822,0.0,221.0,61.0,61.0,2026-03-01
848210,India,"Savannah, GA",2026,March,5496,438,28907,34841,0.0,1052.0,121.0,121.0,2026-03-01
848210,India,"Anchorage, AK",2026,April,1247,600,4550,6397,0.0,201.0,38.0,38.0,2026-04-01
848210,India,"Charleston, SC",2026,April,130503,1285,439076,570864,0.0,139827.0,23586.0,23586.0,2026-04-01
848210,India,"Chicago, IL",2026,April,17449,608,37855,55912,0.0,6548.0,1938.0,1938.0,2026-04-01
848210,India,"Cleveland, OH",2026,April,37705,1018,110896,149619,0.0,148932.0,5880.0,5880.0,2026-04-01
848210,India,"Detroit, MI",2026,April,34379,5509,112098,151986,0.0,50432.0,16998.0,16998.0,2026-04-01
848210,India,"Great Falls, MT",2026,April,1916,1,5634,7551,0.0,1.0,1.0,1.0,2026-04-01
848210,India,"Houston-Galveston, TX",2026,April,5799,986,21948,28733,0.0,9897.0,389.0,389.0,2026-04-01
848210,India,"Los Angeles, CA",2026,April,1294,61,3805,5160,0.0,351.0,15.0,15.0,2026-04-01
848210,India,"Miami, FL",2026,April,1512,434,5846,7792,0.0,3008.0,664.0,664.0,2026-04-01
848210,India,"New Orleans, LA",2026,April,95894,6967,222795,325656,0.0,49677.0,24792.0,24792.0,2026-04-01
848210,India,"New York, NY",2026,April,10864,1492,19472,31828,0.0,460.0,793.0,793.0,2026-04-01
848210,India,"Ogdensburg, NY",2026,April,957,3,2815,3775,0.0,96.0,84.0,84.0,2026-04-01
848210,India,"Philadelphia, PA",2026,April,2176,707,6400,9283,0.0,400.0,9.0,9.0,2026-04-01
848210,India,"San Francisco, CA",2026,April,7082,2,29205,36289,0.0,592.0,5866.0,5866.0,2026-04-01
848210,India,"Savannah, GA",2026,April,860,88,5615,6563,0.0,286.0,48.0,48.0,2026-04-01
848210,India,"Wilmington, NC",2026,April,1220,385,3587,5192,0.0,58.0,118.0,118.0,2026-04-01
848210,India,"Charleston, SC",2026,May,132142,510,407742,540394,0.0,93024.0,18882.0,18882.0,2026-05-01
848210,India,"Chicago, IL",2026,May,46668,13808,156400,216876,0.0,36394.0,13522.0,13522.0,2026-05-01
848210,India,"Cleveland, OH",2026,May,37533,1216,115768,154517,0.0,147132.0,5974.0,5974.0,2026-05-01
848210,India,"Dallas-Fort Worth, TX",2026,May,2257,246,8255,10758,0.0,10.0,44.0,44.0,2026-05-01
848210,India,"Detroit, MI",2026,May,10333,5,30392,40730,0.0,19008.0,2774.0,2774.0,2026-05-01
848210,India,"Los Angeles, CA",2026,May,4079,700,11997,16776,0.0,6725.0,1356.0,1356.0,2026-05-01
848210,India,"New Orleans, LA",2026,May,53144,10909,901621,965674,0.0,310177.0,20906.0,20906.0,2026-05-01
848210,India,"New York, NY",2026,May,14872,3665,50256,68793,0.0,4692.0,1479.0,1479.0,2026-05-01
848210,India,"Savannah, GA",2026,May,20723,7419,60953,89095,0.0,7079.0,1541.0,1541.0,2026-05-01
848210,India,"St. Louis, MO",2026,May,4117,477,21670,26264,0.0,59.0,19.0,19.0,2026-05-01
848210,India,"Wilmington, NC",2026,May,7868,4100,23139,35107,0.0,2562.0,566.0,566.0,2026-05-01
848210,India,"Charleston, SC",2026,June,234335,2179,760758,997272,0.0,266051.0,46420.0,46420.0,2026-06-01
848210,India,"Chicago, IL",2026,June,26354,15901,99038,141293,0.0,18408.0,7215.0,7215.0,2026-06-01
848210,India,"Cleveland, OH",2026,June,32087,800,94371,127258,0.0,145850.0,5000.0,5000.0,2026-06-01
848210,India,"Columbia-Snake, OR",2026,June,1103,512,3245,4860,0.0,110.0,114.0,114.0,2026-06-01
848210,India,"Detroit, MI",2026,June,1878,2,5526,7406,0.0,3456.0,505.0,505.0,2026-06-01
848210,India,"Houston-Galveston, TX",2026,June,2050,1,6030,8081,0.0,922.0,153.0,153.0,2026-06-01
848210,India,"Los Angeles, CA",2026,June,13888,2500,40846,57234,0.0,31645.0,5005.0,5005.0,2026-06-01
848210,India,"Miami, FL",2026,June,1054,4138,8501,13693,0.0,3067.0,135.0,135.0,2026-06-01
848210,India,"Mobile, AL",2026,June,1937,3,5700,7640,0.0,940.0,333.0,333.0,2026-06-01
848210,India,"New Orleans, LA",2026,June,27217,7495,110687,145399,0.0,98602.0,9326.0,9326.0,2026-06-01
848210,India,"New York, NY",2026,June,18309,1558,62845,82712,0.0,31894.0,2304.0,2304.0,2026-06-01
848210,India,"Philadelphia, PA",2026,June,2933,853,8626,12412,0.0,486.0,51.0,51.0,2026-06-01
848210,India,"Savannah, GA",2026,June,5547,348,22297,28192,0.0,701.0,303.0,303.0,2026-06-01
848210,India,"St. Louis, MO",2026,June,868,177,4568,5613,0.0,31.0,148.0,148.0,2026-06-01
848210,Mexico,"Cleveland, OH",2022,January,0,140,5059,5199,0.0,1.0,1.0,1.0,2022-01-01
848210,Mexico,"Laredo, TX",2022,January,141305,21960,3040801,3204066,0.0,1833686.0,304143.0,304143.0,2022-01-01
848210,Mexico,"New Orleans, LA",2022,January,895,1100,17062,19057,0.0,410.0,64.0,64.0,2022-01-01
848210,Mexico,"Nogales, AZ",2022,January,651,6,7233,7890,0.0,2.0,2.0,2.0,2022-01-01
848210,Mexico,"San Diego, CA",2022,January,16350,746,583434,600530,0.0,51870.0,11608.0,11608.0,2022-01-01
848210,Mexico,"Laredo, TX",2022,February,150095,22816,3097887,3270798,0.0,1455048.0,289605.0,289605.0,2022-02-01
848210,Mexico,"New York, NY",2022,February,217,75,2415,2707,0.0,30.0,9.0,9.0,2022-02-01
848210,Mexico,"San Diego, CA",2022,February,17757,1270,1347905,1366932,0.0,48935.0,12325.0,12325.0,2022-02-01
848210,Mexico,"Charleston, SC",2022,March,255,64,2838,3157,0.0,25.0,14.0,14.0,2022-03-01
848210,Mexico,"Cleveland, OH",2022,March,648,155,7203,8006,0.0,80.0,19.0,19.0,2022-03-01
848210,Mexico,"Detroit, MI",2022,March,1056,163,11735,12954,0.0,4.0,21.0,21.0,2022-03-01
848210,Mexico,"Laredo, TX",2022,March,235476,35801,4733860,5005137,0.0,1261679.0,380823.0,380823.0,2022-03-01
848210,Mexico,"Los Angeles, CA",2022,March,319,72,3543,3934,0.0,1.0,19.0,19.0,2022-03-01
848210,Mexico,"New Orleans, LA",2022,March,1800,650,20002,22452,0.0,573.0,693.0,693.0,2022-03-01
848210,Mexico,"San Diego, CA",2022,March,32516,1297,1347993,1381806,0.0,69320.0,14019.0,14019.0,2022-03-01
848210,Mexico,"Cleveland, OH",2022,April,613,464,6816,7893,0.0,15.0,11.0,11.0,2022-04-01
848210,Mexico,"Houston-Galveston, TX",2022,April,27806,7190,308966,343962,0.0,211.0,13090.0,13090.0,2022-04-01
848210,Mexico,"Laredo, TX",2022,April,124625,24387,2865344,3014356,0.0,711178.0,253306.0,253306.0,2022-04-01
848210,Mexico,"Nogales, AZ",2022,April,2822,37,31353,34212,0.0,9.0,9.0,9.0,2022-04-01
848210,Mexico,"San Diego, CA",2022,April,19926,942,844278,865146,0.0,66779.0,13791.0,13791.0,2022-04-01
848210,Mexico,"Laredo, TX",2022,May,176886,44602,4107735,4329223,0.0,1573318.0,376359.0,376359.0,2022-05-01
848210,Mexico,"New York, NY",2022,May,224,11,2488,2723,0.0,30.0,9.0,9.0,2022-05-01
848210,Mexico,"Nogales, AZ",2022,May,912,10,10133,11055,0.0,5.0,5.0,5.0,2022-05-01
848210,Mexico,"Pembina, ND",2022,May,191,20,2126,2337,0.0,58.0,148.0,148.0,2022-05-01
848210,Mexico,"San Diego, CA",2022,May,13401,1082,838337,852820,0.0,64302.0,13721.0,13721.0,2022-05-01
848210,Mexico,"Chicago, IL",2022,June,213,41,2367,2621,0.0,36.0,10.0,10.0,2022-06-01
848210,Mexico,"Cleveland, OH",2022,June,540,75,6000,6615,0.0,5.0,4.0,4.0,2022-06-01
848210,Mexico,"Laredo, TX",2022,June,81887,29866,2560127,2671880,0.0,1441223.0,208110.0,208110.0,2022-06-01
848210,Mexico,"Miami, FL",2022,June,0,2486,99094,101580,0.0,624.0,74.0,74.0,2022-06-01
848210,Mexico,"New Orleans, LA",2022,June,232,650,2580,3462,0.0,78.0,455.0,455.0,2022-06-01
848210,Mexico,"Nogales, AZ",2022,June,546,5,6072,6623,0.0,2.0,2.0,2.0,2022-06-01
848210,Mexico,"San Diego, CA",2022,June,20812,1693,1441737,1464242,0.0,54154.0,16127.0,16127.0,2022-06-01
848210,Mexico,"Detroit, MI",2022,July,636,5,7071,7712,0.0,3.0,11.0,11.0,2022-07-01
848210,Mexico,"Laredo, TX",2022,July,120764,20355,3056740,3197859,0.0,700180.0,198726.0,198726.0,2022-07-01
848210,Mexico,"Miami, FL",2022,July,0,5532,298395,303927,0.0,1619.0,173.0,173.0,2022-07-01
848210,Mexico,"New York, NY",2022,July,0,87,4339,4426,0.0,2764.0,46.0,46.0,2022-07-01
848210,Mexico,"Nogales, AZ",2022,July,714,4,7928,8646,0.0,2.0,2.0,2.0,2022-07-01
848210,Mexico,"San Diego, CA",2022,July,21186,1568,1146677,1169431,0.0,58203.0,14407.0,14407.0,2022-07-01
848210,Mexico,"Cleveland, OH",2022,August,432,75,4800,5307,0.0,4.0,4.0,4.0,2022-08-01
848210,Mexico,"Laredo, TX",2022,August,230517,38017,3824342,4092876,0.0,588028.0,286604.0,286604.0,2022-08-01
848210,Mexico,"Miami, FL",2022,August,0,8295,535050,543345,0.0,2780.0,383.0,383.0,2022-08-01
848210,Mexico,"New York, NY",2022,August,0,21,2363,2384,0.0,2250.0,540.0,540.0,2022-08-01
848210,Mexico,"Nogales, AZ",2022,August,477,11,5297,5785,0.0,3.0,3.0,3.0,2022-08-01
848210,Mexico,"San Diego, CA",2022,August,12573,1543,988985,1003101,0.0,46942.0,11150.0,11150.0,2022-08-01
848210,Mexico,"Chicago, IL",2022,September,5252,2192,58361,65805,0.0,1509.0,2211.0,2211.0,2022-09-01
848210,Mexico,"Cleveland, OH",2022,September,2197,1264,24413,27874,0.0,750.0,532.0,532.0,2022-09-01
848210,Mexico,"Laredo, TX",2022,September,168633,21825,3142014,3332472,0.0,1488286.0,285739.0,285739.0,2022-09-01
848210,Mexico,"Miami, FL",2022,September,0,1319,52935,54254,0.0,162.0,56.0,56.0,2022-09-01
848210,Mexico,"New Orleans, LA",2022,September,680,450,7558,8688,0.0,320.0,2.0,2.0,2022-09-01
848210,Mexico,"San Diego, CA",2022,September,19733,2088,1208497,1230318,0.0,48691.0,17497.0,17497.0,2022-09-01
848210,Mexico,"Chicago, IL",2022,October,470,119,5217,5806,0.0,137.0,101.0,101.0,2022-10-01
848210,Mexico,"Cleveland, OH",2022,October,649,225,20434,21308,0.0,424.0,358.0,358.0,2022-10-01
848210,Mexico,"Detroit, MI",2022,October,757,42,8418,9217,0.0,458.0,38.0,38.0,2022-10-01
848210,Mexico,"El Paso, TX",2022,October,120,300,5000,5420,0.0,1.0,5.0,5.0,2022-10-01
848210,Mexico,"Laredo, TX",2022,October,101520,37074,2924692,3063286,0.0,2210770.0,296615.0,296615.0,2022-10-01
848210,Mexico,"New Orleans, LA",2022,October,2986,843,33174,37003,0.0,420.0,148.0,148.0,2022-10-01
848210,Mexico,"San Diego, CA",2022,October,12020,1240,922412,935672,0.0,56019.0,14785.0,14785.0,2022-10-01
848210,Mexico,"Buffalo, NY",2022,November,1837,7,20408,22252,0.0,583.0,40.0,40.0,2022-11-01
848210,Mexico,"Cleveland, OH",2022,November,593,192,6591,7376,0.0,120.0,114.0,114.0,2022-11-01
848210,Mexico,"Laredo, TX",2022,November,126671,24942,3310475,3462088,0.0,473645.0,237035.0,237035.0,2022-11-01
848210,Mexico,"New Orleans, LA",2022,November,2835,1340,31498,35673,0.0,397.0,101.0,101.0,2022-11-01
848210,Mexico,"Nogales, AZ",2022,November,215,4,2390,2609,0.0,3.0,3.0,3.0,2022-11-01
848210,Mexico,"San Diego, CA",2022,November,18427,1003,998341,1017771,0.0,55160.0,14038.0,14038.0,2022-11-01
848210,Mexico,"Chicago, IL",2022,December,2018,391,22417,24826,0.0,537.0,451.0,451.0,2022-12-01
848210,Mexico,"Detroit, MI",2022,December,257,9,2853,3119,0.0,153.0,342.0,342.0,2022-12-01
848210,Mexico,"Laredo, TX",2022,December,80393,15747,2824224,2920364,0.0,406726.0,187865.0,187865.0,2022-12-01
848210,Mexico,"Los Angeles, CA",2022,December,335,12,3725,4072,0.0,58.0,2.0,2.0,2022-12-01
848210,Mexico,"New Orleans, LA",2022,December,786,1100,8736,10622,0.0,284.0,556.0,556.0,2022-12-01
848210,Mexico,"San Diego, CA",2022,December,13198,859,945389,959446,0.0,49304.0,14445.0,14445.0,2022-12-01
848210,Mexico,"Chicago, IL",2023,January,986,178,10956,12120,0.0,308.0,177.0,177.0,2023-01-01
848210,Mexico,"Cleveland, OH",2023,January,675,93,7500,8268,0.0,6.0,17.0,17.0,2023-01-01
848210,Mexico,"Detroit, MI",2023,January,6857,285,76186,83328,0.0,876.0,772.0,772.0,2023-01-01
848210,Mexico,"Laredo, TX",2023,January,167873,26338,3426308,3620519,0.0,394491.0,230087.0,230087.0,2023-01-01
848210,Mexico,"Nogales, AZ",2023,January,2126,13,23623,25762,0.0,944.0,2.0,2.0,2023-01-01
848210,Mexico,"San Diego, CA",2023,January,27830,1498,1003965,1033293,0.0,37894.0,9655.0,9655.0,2023-01-01
848210,Mexico,"Chicago, IL",2023,February,621,92,6901,7614,0.0,194.0,106.0,106.0,2023-02-01
848210,Mexico,"Cleveland, OH",2023,February,1418,778,21183,23379,0.0,1394.0,67.0,67.0,2023-02-01
848210,Mexico,"Laredo, TX",2023,February,144146,24861,3389579,3558586,0.0,385922.0,191505.0,191505.0,2023-02-01
848210,Mexico,"Nogales, AZ",2023,February,207,4,2303,2514,0.0,1.0,1.0,1.0,2023-02-01
