HTS Number,Country,date,landed_duty_paid,customs_value,charges_ins_freight,calculated_duties,kg_total,qty_first_number,qty_second_kilograms,usd_per_kg_landed,usd_per_kg_customs,freight_share,effective_duty_rate,commodity,kg_per_piece,implausible_unit,low_volume,reliable
848210,India,2024-05-01,1283912,1123393,59735,100784,64644.0,557664.0,64644.0,19.861270960955387,17.378148010642906,0.046525774352136284,0.08971392914144917,8482.10 - rolamentos de esferas,0.11591926321225685,False,False,True
848210,India,2024-06-01,1230808,1097266,36822,96720,64058.0,314431.0,64058.0,19.213962346623372,17.129257860064317,0.029916932616622576,0.08814635648967525,8482.10 - rolamentos de esferas,0.20372673177899125,False,False,True
848210,India,2024-07-01,1912050,1699259,61391,151400,115367.0,586856.0,115367.0,16.573630240883443,14.729159985091057,0.032107423969038464,0.0890976596269315,8482.10 - rolamentos de esferas,0.19658485216134794,False,False,True
848210,India,2024-08-01,990625,870786,44643,75196,51441.0,336379.0,51441.0,19.257498882214577,16.927859100717328,0.045065488958990534,0.08635416738440903,8482.10 - rolamentos de esferas,0.15292571771721777,False,False,True
848210,India,2024-09-01,1268312,1137771,29707,100834,68713.0,302976.0,68713.0,18.45810836377396,16.558307743803937,0.023422470180838786,0.0886241607493951,8482.10 - rolamentos de esferas,0.22679354140261934,False,False,True
848210,India,2024-10-01,976386,881565,18328,76493,45158.0,379307.0,45158.0,21.62155099871562,19.521790158997298,0.01877126464328657,0.08676955187649238,8482.10 - rolamentos de esferas,0.11905395893036512,False,False,True
848210,India,2024-11-01,1437121,1275548,46991,114582,103218.0,300860.0,103218.0,13.923162626673642,12.35780580906431,0.032698012206348666,0.08982962616851738,8482.10 - rolamentos de esferas,0.3430765139932194,False,False,True
848210,India,2024-12-01,1044353,932582,29235,82536,42873.0,455976.0,42873.0,24.359223753877732,21.752198353275954,0.027993408359051012,0.0885026732233734,8482.10 - rolamentos de esferas,0.09402468550976367,False,False,True
848210,India,2025-01-01,1084423,972608,24689,87126,62645.0,406571.0,62645.0,17.31060739085322,15.52570835661266,0.02276694610866793,0.08957976903336184,8482.10 - rolamentos de esferas,0.15408132896837207,False,False,True
848210,India,2025-02-01,1029576,928782,19994,80800,37276.0,277395.0,37276.0,27.620345530636335,24.916353686017814,0.01941964459156002,0.08699565667723966,8482.10 - rolamentos de esferas,0.1343787739505038,False,False,True
848210,India,2025-03-01,1147489,1032051,24387,91051,52726.0,291143.0,52726.0,21.763247733565983,19.573853506808785,0.02125249130928488,0.08822335330327669,8482.10 - rolamentos de esferas,0.1811000092737933,False,False,True
848210,India,2025-04-01,1496849,1343439,31180,122230,74023.0,670460.0,74023.0,20.221404158167058,18.148940194263943,0.020830424444950695,0.09098291772086414,8482.10 - rolamentos de esferas,0.11040628822002804,False,False,True
848210,India,2025-05-01,1013387,883666,13480,116241,58043.0,238691.0,58043.0,17.45924573161277,15.22433368364833,0.013301927101887039,0.13154404492195015,8482.10 - rolamentos de esferas,0.2431721346845922,False,False,True
848210,India,2025-06-01,729587,602724,9521,117342,41162.0,134127.0,41162.0,17.72477041931879,14.642728730382391,0.013049848750046259,0.1946861249925339,8482.10 - rolamentos de esferas,0.3068882477055328,False,False,True
848210,India,2025-07-01,881333,724393,17882,139058,47002.0,298662.0,47002.0,18.750968043913026,15.411961193140717,0.02028972023060523,0.19196485885424072,8482.10 - rolamentos de esferas,0.1573752268450623,False,False,True
848210,India,2025-08-01,1162728,927871,30860,203997,58228.0,363023.0,58228.0,19.968537473380504,15.935134299649652,0.026541031092396503,0.21985491517678643,8482.10 - rolamentos de esferas,0.16039755056842128,False,False,True
848210,India,2025-09-01,1575433,1010721,24790,539922,68218.0,397040.0,68218.0,23.094095400041045,14.816045618458471,0.015735356565464858,0.5341948965144684,8482.10 - rolamentos de esferas,0.17181644166834575,False,False,True
848210,India,2025-10-01,1605838,1004356,32021,569461,69928.0,202327.0,69928.0,22.964163139228923,14.362715936391718,0.01994036758377869,0.5669911863920761,8482.10 - rolamentos de esferas,0.34561872612157546,False,False,True
848210,India,2025-11-01,935232,602235,12794,320203,54076.0,166004.0,54076.0,17.294770323248763,11.136825948664843,0.013680028057209335,0.5316911172548922,8482.10 - rolamentos de esferas,0.3257511867183923,False,False,True
848210,India,2025-12-01,2036747,1292077,42267,702403,107986.0,385289.0,107986.0,18.861213490637674,11.965226973866983,0.020752209282743513,0.5436231741606731,8482.10 - rolamentos de esferas,0.2802727303400824,False,False,True
848210,India,2026-01-01,2304505,1437835,29829,836841,110365.0,638028.0,110365.0,20.88075929869071,13.027998006614416,0.012943777514043147,0.582014626156687,8482.10 - rolamentos de esferas,0.1729783018927069,False,False,True
848210,India,2026-02-01,1480897,949562,26871,504464,88451.0,536398.0,88451.0,16.742569332172614,10.735458050219895,0.018145083689142458,0.5312596755135526,8482.10 - rolamentos de esferas,0.16489807941118348,False,False,True
848210,India,2026-03-01,1726404,1202441,25560,498403,98195.0,488476.0,98195.0,17.581383980854422,12.245440195529303,0.014805341044158841,0.41449268612763535,8482.10 - rolamentos de esferas,0.2010231823057837,False,False,True
848210,India,2026-04-01,1338913,983645,17703,337565,80719.0,399630.0,80719.0,16.587333837138715,12.186040461353585,0.013221919572070777,0.3431776708060327,8482.10 - rolamentos de esferas,0.20198433551034706,False,False,True
848210,India,2026-05-01,2127962,1758268,42332,327362,67000.0,626793.0,67000.0,31.760626865671643,26.242805970149252,0.019893212378792477,0.18618435869844643,8482.10 - rolamentos de esferas,0.10689334437366084,False,False,True
848210,India,2026-06-01,1584768,1193614,31128,360026,76523.0,597909.0,76523.0,20.7096951243417,15.598107758451707,0.019641991761570148,0.30162682408215724,8482.10 - rolamentos de esferas,0.1279843588238344,False,False,True
848210,Mexico,2022-01-01,3204066,3040801,21960,141305,304143.0,1833686.0,304143.0,10.534735305431985,9.997931893878865,0.006853791401300722,0.04646966374978172,8482.10 - rolamentos de esferas,0.16586427556299171,False,False,True
848210,Mexico,2022-02-01,3270798,3097887,22816,150095,289605.0,1455048.0,289605.0,11.29399699590822,10.696938934065365,0.006975667711671586,0.048450766603171776,8482.10 - rolamentos de esferas,0.19903467102116218,False,False,True
848210,Mexico,2022-03-01,5027589,4753862,36451,237276,381516.0,1262252.0,381516.0,13.177924385871103,12.460452510510699,0.007250194874720268,0.04991226081026332,8482.10 - rolamentos de esferas,0.3022502638141987,False,False,True
848210,Mexico,2022-04-01,3358318,3174310,31577,152431,266396.0,711389.0,266396.0,12.606488085406689,11.915756993348248,0.009402623575254041,0.048020199665439106,8482.10 - rolamentos de esferas,0.3744730379581354,False,False,True
848210,Mexico,2022-05-01,4331560,4109861,44622,177077,376507.0,1573376.0,376507.0,11.504593540093545,10.915762522343542,0.010301600347219015,0.043085885386391416,8482.10 - rolamentos de esferas,0.23929880715099253,False,False,True
848210,Mexico,2022-06-01,2675342,2562707,30516,82119,208565.0,1441301.0,208565.0,12.827377556157552,12.287330088941097,0.01140639215472265,0.03204385050651518,8482.10 - rolamentos de esferas,0.14470606764305305,False,False,True
848210,Mexico,2022-07-01,3197859,3056740,20355,120764,198726.0,700180.0,198726.0,16.091799764499864,15.381681309944346,0.006365196214091991,0.03950744911245314,8482.10 - rolamentos de esferas,0.28382130309349024,False,False,True
848210,Mexico,2022-08-01,4092876,3824342,38017,230517,286604.0,588028.0,286604.0,14.280596223360456,13.343644889813122,0.009288578495903614,0.06027625144403926,8482.10 - rolamentos de esferas,0.4873985592522805,False,False,True
848210,Mexico,2022-09-01,3398277,3200375,24017,173885,287950.0,1489795.0,287950.0,11.8016218093419,11.11434276784164,0.007067405040848642,0.05433269538725931,8482.10 - rolamentos de esferas,0.19328162599552287,False,False,True
848210,Mexico,2022-10-01,3063286,2924692,37074,101520,296615.0,2210770.0,296615.0,10.32748175244003,9.860229590546668,0.01210268972600012,0.03471134738290391,8482.10 - rolamentos de esferas,0.1341681857452381,False,False,True
848210,Mexico,2022-11-01,3462088,3310475,24942,126671,237035.0,473645.0,237035.0,14.605809268673402,13.966186428164617,0.007204322940375866,0.03826369327664459,8482.10 - rolamentos de esferas,0.5004486482492162,False,False,True
848210,Mexico,2022-12-01,2958931,2858230,17247,83454,189214.0,407700.0,189214.0,15.638013043432304,15.105806124282559,0.0058287942503559564,0.02919779024081337,8482.10 - rolamentos de esferas,0.4641010546970812,False,False,True
848210,Mexico,2023-01-01,3620519,3426308,26338,167873,230087.0,394491.0,230087.0,15.735434857249649,14.891358486137852,0.007274647640296875,0.04899530339946088,8482.10 - rolamentos de esferas,0.5832503149628255,False,False,True
848210,Mexico,2023-02-01,3558586,3389579,24861,144146,191505.0,385922.0,191505.0,18.58220934179264,17.699689303151352,0.006986201822858855,0.04252622523328118,8482.10 - rolamentos de esferas,0.49622721689875154,False,False,True
848210,Mexico,2023-03-01,4171306,3955291,32358,183657,338278.0,1560277.0,338278.0,12.330999946789326,11.692427530019687,0.0077572827311158665,0.04643324599884054,8482.10 - rolamentos de esferas,0.21680637476550638,False,False,True
848210,Mexico,2023-04-01,3706313,3510863,27594,167856,277068.0,823744.0,277068.0,13.376907473977507,12.671484978416851,0.007445134828062282,0.04781046711307163,8482.10 - rolamentos de esferas,0.3363520705461891,False,False,True
848210,Mexico,2023-05-01,4034835,3820010,32281,182544,335859.0,1477201.0,335859.0,12.013478870597483,11.373850336004097,0.008000574992533772,0.047786262339627385,8482.10 - rolamentos de esferas,0.2273617469795918,False,False,True
848210,Mexico,2023-06-01,4096296,3887761,28895,179640,296866.0,1112376.0,296866.0,13.798467995661342,13.096013015973536,0.00705393360245451,0.046206544075111614,8482.10 - rolamentos de esferas,0.26687558882967627,False,False,True
848210,Mexico,2023-07-01,3413894,3222475,19412,172007,213677.0,777963.0,213677.0,15.976890353196648,15.081056922364128,0.0056861753762712025,0.05337729540182624,8482.10 - rolamentos de esferas,0.2746621625964217,False,False,True
848210,Mexico,2023-08-01,3810048,3614174,17881,177993,282993.0,470838.0,282993.0,13.463400154774146,12.771248758803221,0.004693116727138346,0.04924859732818619,8482.10 - rolamentos de esferas,0.6010411224242733,False,False,True
848210,Mexico,2023-09-01,4479578,4216028,38064,225486,387736.0,505052.0,387736.0,11.553165040130398,10.873449976272516,0.008497228980051246,0.05348304138397563,8482.10 - rolamentos de esferas,0.7677150075635776,False,False,True
848210,Mexico,2023-10-01,4080174,3848159,34059,197956,320645.0,474008.0,320645.0,12.724895133247049,12.00130674109997,0.00834743812396236,0.051441741362558045,8482.10 - rolamentos de esferas,0.67645482776662,False,False,True
848210,Mexico,2023-11-01,3670598,3456526,36060,178012,261448.0,494563.0,261448.0,14.039495425476577,13.220701630917047,0.009824012327146693,0.05150026355942354,8482.10 - rolamentos de esferas,0.5286444800763502,False,False,True
848210,Mexico,2023-12-01,3896637,3597823,56391,242423,312820.0,510142.0,312820.0,12.456482961447477,11.50125631353494,0.014471709835943147,0.0673804686889822,8482.10 - rolamentos de esferas,0.6132018143967758,False,False,True
848210,Mexico,2024-01-01,3610962,3443232,19973,147757,223998.0,390341.0,223998.0,16.120510004553612,15.371708675970321,0.005531213011934216,0.04291229867752158,8482.10 - rolamentos de esferas,0.5738520934260044,False,False,True
848210,Mexico,2024-02-01,4466210,4155127,43533,267550,426848.0,760778.0,426848.0,10.463232813554239,9.734441768498389,0.009747190570976286,0.06439033030759349,8482.10 - rolamentos de esferas,0.5610677490674021,False,False,True
848210,Mexico,2024-03-01,5094118,4799537,34713,259868,463808.0,782842.0,463808.0,10.983247378225473,10.348111718642198,0.006814329781917105,0.05414438934422216,8482.10 - rolamentos de esferas,0.5924669345793915,False,False,True
848210,Mexico,2024-04-01,3734834,3523207,23405,188222,325180.0,645821.0,325180.0,11.485435758656743,10.834636201488406,0.006266677448047223,0.05342348604552614,8482.10 - rolamentos de esferas,0.5035141316247072,False,False,True
848210,Mexico,2024-05-01,4755275,4456556,27493,271226,406849.0,775148.0,406849.0,11.688058714658263,10.953832994550805,0.005781579403925115,0.06086000041287488,8482.10 - rolamentos de esferas,0.5248662190962242,False,False,True
848210,Mexico,2024-06-01,3964381,3697123,21192,246066,369286.0,735712.0,369286.0,10.735259392449214,10.011543898225224,0.0053456012426656265,0.06655607617057913,8482.10 - rolamentos de esferas,0.5019436953590536,False,False,True
848210,Mexico,2024-07-01,4097915,3833622,14654,249639,330459.0,666770.0,330459.0,12.400676029401529,11.60090056557697,0.0035759648504178343,0.0651183136991597,8482.10 - rolamentos de esferas,0.49561168018957064,False,False,True
848210,Mexico,2024-08-01,4602545,4335820,20412,246313,413363.0,874793.0,413363.0,11.134390354240704,10.48913424762255,0.0044349376268999,0.05680886199150334,8482.10 - rolamentos de esferas,0.4725266434459352,False,False,True
848210,Mexico,2024-09-01,3947912,3732274,23202,192436,384354.0,640226.0,384354.0,10.271551746566967,9.710511663726669,0.005877030693693274,0.051559987289250465,8482.10 - rolamentos de esferas,0.6003411295386317,False,False,True
848210,Mexico,2024-10-01,4480825,4241852,26314,212659,398362.0,818438.0,398362.0,11.248123566002782,10.648234520360878,0.005872579268326703,0.050133526582257,8482.10 - rolamentos de esferas,0.4867344869128755,False,False,True
848210,Mexico,2024-11-01,4076353,3901256,20000,155097,386113.0,782838.0,386113.0,10.557409359436226,10.103922944837391,0.004906346432705901,0.03975565817777659,8482.10 - rolamentos de esferas,0.49322209703667935,False,False,True
848210,Mexico,2024-12-01,4229594,4025888,24645,179061,359036.0,747292.0,359036.0,11.780417562584253,11.213048273710715,0.005826800397390388,0.04447739231692486,8482.10 - rolamentos de esferas,0.4804494093339685,False,False,True
848210,Mexico,2025-01-01,3519842,3371805,15907,132130,263226.0,538494.0,263226.0,13.371938942201758,12.809543890041258,0.004519236943021874,0.03918672639728573,8482.10 - rolamentos de esferas,0.48881881692275125,False,False,True
848210,Mexico,2025-02-01,4549239,4335551,27778,185910,391036.0,698436.0,391036.0,11.63381120919813,11.087344899190867,0.006106076203074844,0.04288036284200094,8482.10 - rolamentos de esferas,0.5598737751204119,False,False,True
848210,Mexico,2025-03-01,4903766,4379332,28235,496199,349789.0,664052.0,349789.0,14.019211581839338,12.51992486899245,0.005757819602321971,0.11330472318609322,8482.10 - rolamentos de esferas,0.5267494111906899,False,False,True
848210,Mexico,2025-04-01,5245029,4586360,37741,620928,382286.0,1120193.0,382286.0,13.720170239035696,11.997195816744531,0.007195575086429456,0.13538579614334678,8482.10 - rolamentos de esferas,0.34126797792880337,False,False,True
848210,Mexico,2025-05-01,5441623,4820620,31130,589873,436270.0,1185717.0,436270.0,12.473062553006166,11.04962523208105,0.005720719719098512,0.1223645506179703,8482.10 - rolamentos de esferas,0.367937711949816,False,False,True
848210,Mexico,2025-06-01,5219047,4649207,25811,544029,461025.0,1229369.0,461025.0,11.32052925546337,10.08450084051841,0.004945538907773776,0.11701543940719353,8482.10 - rolamentos de esferas,0.37500945607055325,False,False,True
848210,Mexico,2025-07-01,5464221,4872803,38032,553386,483365.0,1238756.0,483365.0,11.304544185036153,10.081000899941039,0.006960187005613426,0.11356625744976762,8482.10 - rolamentos de esferas,0.3902019445314493,False,False,True
848210,Mexico,2025-08-01,4679704,4055147,30345,594212,332881.0,1257662.0,332881.0,14.058188962422006,12.181971935917039,0.006484384482437351,0.14653278907028525,8482.10 - rolamentos de esferas,0.2646824027441395,False,False,True
848210,Mexico,2025-09-01,144463,90252,962,53249,7785.0,1025.0,7785.0,18.556583172768143,11.593063583815029,0.006659144556045492,0.5900035456277978,8482.10 - rolamentos de esferas,7.595121951219512,True,True,False
848210,Mexico,2025-10-01,6592735,5468914,40518,1083303,436882.0,1481452.0,436882.0,15.090424874451225,12.518057507519194,0.006145856006649744,0.19808375117985033,8482.10 - rolamentos de esferas,0.29490121853424883,False,False,True
848210,Mexico,2025-11-01,5556000,4378774,32253,1144973,366613.0,1216951.0,366613.0,15.154945405645735,11.94385905573452,0.005805075593952483,0.26148255196545883,8482.10 - rolamentos de esferas,0.30125535046193314,False,False,True
848210,Mexico,2025-12-01,7409958,5947186,30857,1431915,512214.0,1563213.0,512214.0,14.466527662266163,11.610744727789557,0.004164261119968561,0.24077185411722452,8482.10 - rolamentos de esferas,0.32766743879432936,False,False,True
848210,Mexico,2026-01-01,5722439,4919448,20986,782005,340116.0,951581.0,340116.0,16.824962659798423,14.464029919204036,0.0036673173798794536,0.15896194044535078,8482.10 - rolamentos de esferas,0.3574220166228624,False,False,True
848210,Mexico,2026-02-01,6559288,5452195,24885,1082208,392897.0,877566.0,392897.0,16.694675703810415,13.876906670196005,0.0037938568942238854,0.19849033279257253,8482.10 - rolamentos de esferas,0.4477121948662551,False,False,True
848210,Mexico,2026-03-01,6469345,5657581,18238,793526,433825.0,1034350.0,433825.0,14.912337924278223,13.041159453696768,0.0028191416596270564,0.14025888449498117,8482.10 - rolamentos de esferas,0.4194179919756369,False,False,True
848210,Mexico,2026-04-01,5987143,5270263,25873,691007,396848.0,785457.0,396848.0,15.086741019231544,13.28030631375237,0.004321426763984091,0.13111432958848543,8482.10 - rolamentos de esferas,0.5052447174065544,False,False,True
848210,Mexico,2026-05-01,4672673,4219101,18514,435058,325778.0,597131.0,325778.0,14.343120161582426,12.950846895738817,0.003962186097764599,0.10311627998476453,8482.10 - rolamentos de esferas,0.5455720771489003,False,False,True
848210,Mexico,2026-06-01,4830587,4370402,15260,444925,355846.0,560806.0,355846.0,13.5749369109109,12.281722992530476,0.0031590363655597136,0.10180413609548962,8482.10 - rolamentos de esferas,0.6345260214762324,False,False,True
